country,start_date,end_date,week,year,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k
Colombia,6/07/2020,12/07/2020,28,2020,51874028,6796,1243,4869.657865,1926.342135,5553,2.396189477,3.713500203
Colombia,13/07/2020,19/07/2020,29,2020,51874028,7377,1429,4768.457865,2608.542135,5948,2.754750412,5.028609182
Colombia,20/07/2020,26/07/2020,30,2020,51874028,7767,1789,4647.657865,3119.342135,5978,3.448739319,6.013302331
Colombia,27/07/2020,2/08/2020,31,2020,51874028,8131,2125,4685.657865,3445.342135,6006,4.096462299,6.641747841
Colombia,3/08/2020,9/08/2020,32,2020,51874028,7926,2192,4765.457865,3160.542135,5734,4.225621346,6.092725506
Colombia,10/08/2020,16/08/2020,33,2020,51874028,7693,2255,4724.257865,2968.742135,5438,4.347069404,5.722983638
Colombia,17/08/2020,23/08/2020,34,2020,51874028,7193,2219,4658.657865,2534.342135,4974,4.277670514,4.885570357
Colombia,24/08/2020,30/08/2020,35,2020,51874028,6845,2047,4678.857865,2166.142135,4798,3.946098036,4.175773925
Colombia,31/08/2020,6/09/2020,36,2020,51874028,6613,2049,4671.657865,1941.342135,4564,3.94995353,3.742416407
Colombia,7/09/2020,13/09/2020,37,2020,51874028,6427,1512,4636.857865,1790.142135,4915,2.91475341,3.450941066
Colombia,14/09/2020,20/09/2020,38,2020,51874028,6290,1284,4697.257865,1592.742135,5006,2.475227102,3.070403815
Colombia,21/09/2020,27/09/2020,39,2020,51874028,6200,1280,4581.057865,1618.942135,4920,2.467516114,3.120910786
Colombia,28/09/2020,4/10/2020,40,2020,51874028,6053,1224,4631.457865,1421.542135,4829,2.359562284,2.740373535
Colombia,5/10/2020,11/10/2020,41,2020,51874028,6227,1122,4665.457865,1561.542135,5105,2.162932094,3.01025811
Colombia,12/10/2020,18/10/2020,42,2020,51874028,6226,1136,4648.857865,1577.142135,5090,2.189920551,3.040330963
Colombia,19/10/2020,25/10/2020,43,2020,51874028,6349,1184,4569.857865,1779.142135,5165,2.282452406,3.429735849
Colombia,26/10/2020,1/11/2020,44,2020,51874028,6124,1361,4683.657865,1440.342135,4763,2.623663618,2.776615178
Colombia,2/11/2020,8/11/2020,45,2020,51874028,6301,1276,4701.457865,1599.542135,5025,2.459805126,3.083512495
Colombia,9/11/2020,15/11/2020,46,2020,51874028,6169,1240,4709.857865,1459.142135,4929,2.390406236,2.812856821
Colombia,16/11/2020,22/11/2020,47,2020,51874028,6281,1256,4740.257865,1540.742135,5025,2.421250187,2.970160973
Colombia,23/11/2020,29/11/2020,48,2020,51874028,6313,1297,4779.457865,1533.542135,5016,2.500287813,2.956281195
Colombia,30/11/2020,6/12/2020,49,2020,51874028,6250,1224,4914.457865,1335.542135,5026,2.359562284,2.574587296
Colombia,7/12/2020,13/12/2020,50,2020,51874028,6682,1245,4915.457865,1766.542135,5437,2.40004497,3.405446238
Colombia,14/12/2020,20/12/2020,51,2020,51874028,6724,1422,4940.257865,1783.742135,5302,2.741256183,3.438603485
Colombia,21/12/2020,27/12/2020,52,2020,51874028,7237,1696,5102.257865,2134.742135,5541,3.269458851,4.11524267
Colombia,28/12/2020,3/01/2021,53,2020,51874028,7881,1794,5114.786517,2766.213483,6087,3.458378054,5.332559645
Colombia,4/01/2021,10/01/2021,1,2021,51874028,8054,2149,5215.034176,2838.965824,5905,4.142728226,5.472807749
Colombia,11/01/2021,17/01/2021,2,2021,51874028,8537,2517,5039.534176,3497.465824,6020,4.852139109,6.742229125
Colombia,18/01/2021,24/01/2021,3,2021,51874028,8573,2743,5035.700843,3537.299157,5830,5.287809923,6.819017712
Colombia,25/01/2021,31/01/2021,4,2021,51874028,7753,2609,4900.367509,2852.632491,5144,5.02949183,5.499153624
Colombia,1/02/2021,7/02/2021,5,2021,51874028,7103,2010,4785.200843,2317.799157,5093,3.874771398,4.468130289
Colombia,8/02/2021,14/02/2021,6,2021,51874028,6401,1612,4757.200843,1643.799157,4789,3.107528106,3.168828835
Colombia,15/02/2021,21/02/2021,7,2021,51874028,5969,1229,4713.034176,1255.965824,4740,2.369201019,2.421184304
Colombia,22/02/2021,28/02/2021,8,2021,51874028,5620,932,4708.200843,911.7991573,4688,1.796660171,1.757718057
Colombia,1/03/2021,7/03/2021,9,2021,51874028,5624,737,4717.34382,906.6561798,4887,1.420749513,1.747803698
Colombia,8/03/2021,14/03/2021,10,2021,51874028,5368,640,4757.94382,610.0561798,4728,1.233758057,1.176033949
Colombia,15/03/2021,21/03/2021,11,2021,51874028,5654,885,4795.54382,858.4561798,4769,1.706056063,1.654886294
Colombia,22/03/2021,28/03/2021,12,2021,51874028,6015,927,4740.94382,1274.05618,5088,1.787021436,2.456057933
Colombia,29/03/2021,4/04/2021,13,2021,51874028,6557,1139,4756.34382,1800.65618,5418,2.195703792,3.471209484
Colombia,5/04/2021,11/04/2021,14,2021,51874028,7279,1795,4728.14382,2550.85618,5484,3.460305801,4.917405257
Colombia,12/04/2021,18/04/2021,15,2021,51874028,8519,2439,4708.54382,3810.45618,6080,4.701774846,7.345595333
Colombia,19/04/2021,25/04/2021,16,2021,51874028,8872,3023,4709.94382,4162.05618,5849,5.827579073,8.023391166
Colombia,26/04/2021,2/05/2021,17,2021,51874028,8850,3126,4715.14382,4134.85618,5724,6.02613701,7.970956448
Colombia,3/05/2021,9/05/2021,18,2021,51874028,8965,3377,4779.14382,4185.85618,5588,6.510001498,8.069271543
Colombia,10/05/2021,16/05/2021,19,2021,51874028,9061,3446,4817.34382,4243.65618,5615,6.643016039,8.180695318
Colombia,17/05/2021,23/05/2021,20,2021,51874028,9142,3424,4965.14382,4176.85618,5718,6.600605606,8.051921821
Colombia,24/05/2021,30/05/2021,21,2021,51874028,9390,3558,4923.74382,4466.25618,5832,6.858923699,8.609811792
Colombia,31/05/2021,6/06/2021,22,2021,51874028,9874,3679,4932.34382,4941.65618,6195,7.092181081,9.526262699
Colombia,7/06/2021,13/06/2021,23,2021,51874028,10199,3817,4989.14382,5209.85618,6382,7.358210163,10.04328443
Colombia,14/06/2021,20/06/2021,24,2021,51874028,10558,4156,4954.94382,5603.05618,6402,8.011716383,10.80127454
Colombia,21/06/2021,27/06/2021,25,2021,51874028,10606,4744,4999.14382,5606.85618,5862,9.145231598,10.80859998
Colombia,28/06/2021,4/07/2021,26,2021,51874028,10412,4218,5042.14382,5369.85618,6194,8.131236695,10.35172395
Colombia,5/07/2021,11/07/2021,27,2021,51874028,9705,3930,5005.34382,4699.65618,5775,7.576045569,9.059747934
Colombia,12/07/2021,18/07/2021,28,2021,51874028,8895,3481,4989.14382,3905.85618,5414,6.710487183,7.529502393
Colombia,19/07/2021,25/07/2021,29,2021,51874028,7761,2561,4887.94382,2873.05618,5200,4.936959975,5.538525329
Colombia,26/07/2021,1/08/2021,30,2021,51874028,7150,2130,4767.14382,2382.85618,5020,4.106101034,4.593543767
Colombia,2/08/2021,8/08/2021,31,2021,51874028,6385,1460,4805.14382,1579.85618,4925,2.814510568,3.045562955
Colombia,9/08/2021,15/08/2021,32,2021,51874028,5891,1001,4884.94382,1006.05618,4890,1.929674711,1.939421746
Colombia,16/08/2021,22/08/2021,33,2021,51874028,5673,757,4843.74382,829.2561798,4916,1.459304452,1.598596083
Colombia,23/08/2021,29/08/2021,34,2021,51874028,5383,595,4778.14382,604.8561798,4788,1.147009444,1.166009664
Colombia,30/08/2021,5/09/2021,35,2021,51874028,5136,467,4798.34382,337.6561798,4669,0.900257832,0.650915676
Colombia,6/09/2021,12/09/2021,36,2021,51874028,5099,369,4791.14382,307.8561798,4730,0.71133863,0.593468816
Colombia,13/09/2021,19/09/2021,37,2021,51874028,5028,248,4756.34382,271.6561798,4780,0.478081247,0.523684376
Colombia,20/09/2021,26/09/2021,38,2021,51874028,5259,250,4816.74382,442.2561798,5009,0.481936741,0.852558008
Colombia,27/09/2021,3/10/2021,39,2021,51874028,5051,256,4700.54382,350.4561798,4795,0.493503223,0.675590837
Colombia,4/10/2021,10/10/2021,40,2021,51874028,5180,222,4750.94382,429.0561798,4958,0.427959826,0.827111748
Colombia,11/10/2021,17/10/2021,41,2021,51874028,5105,242,4784.94382,320.0561798,4863,0.466514765,0.616987329
Colombia,18/10/2021,24/10/2021,42,2021,51874028,5041,202,4768.34382,272.6561798,4839,0.389404887,0.525612123
Colombia,25/10/2021,31/10/2021,43,2021,51874028,5080,214,4689.34382,390.6561798,4866,0.41253785,0.753086265
Colombia,1/11/2021,7/11/2021,44,2021,51874028,5156,252,4803.14382,352.8561798,4904,0.485792235,0.680217429
Colombia,8/11/2021,14/11/2021,45,2021,51874028,5317,276,4820.94382,496.0561798,5041,0.532058162,0.956270795
Colombia,15/11/2021,21/11/2021,46,2021,51874028,5316,284,4829.34382,486.6561798,5032,0.547480138,0.938149973
Colombia,22/11/2021,28/11/2021,47,2021,51874028,5309,344,4859.74382,449.2561798,4965,0.663144956,0.866052237
Colombia,29/11/2021,5/12/2021,48,2021,51874028,5523,343,4898.94382,624.0561798,5180,0.661217209,1.203022406
Colombia,6/12/2021,12/12/2021,49,2021,51874028,5635,327,5033.94382,601.0561798,5308,0.630373257,1.158684226
Colombia,13/12/2021,19/12/2021,50,2021,51874028,5510,351,5034.94382,475.0561798,5159,0.676639184,0.915788108
Colombia,20/12/2021,26/12/2021,51,2021,51874028,5901,303,5059.74382,841.2561798,5598,0.58410733,1.621729047
Colombia,27/12/2021,2/01/2022,52,2021,51874028,5959,265,5221.74382,737.2561798,5694,0.510852946,1.421243362
Colombia,3/01/2022,9/01/2022,1,2022,51874028,6405,312,5334.520131,1070.479869,6093,0.601457053,2.063614318
Colombia,10/01/2022,16/01/2022,2,2022,51874028,7083,658,5159.020131,1923.979869,6425,1.268457502,3.708946352
Colombia,17/01/2022,23/01/2022,3,2022,51874028,7901,1244,5155.186798,2745.813202,6657,2.398117224,5.293233065
Colombia,24/01/2022,30/01/2022,4,2022,51874028,8288,1839,5019.853464,3268.146536,6449,3.545126667,6.300159563
Colombia,31/01/2022,6/02/2022,5,2022,51874028,7751,1678,4904.686798,2846.313202,6073,3.234759406,5.486971635
Colombia,7/02/2022,13/02/2022,6,2022,51874028,6910,1358,4876.686798,2033.313202,5552,2.617880377,3.919713353
Colombia,14/02/2022,20/02/2022,7,2022,51874028,6120,991,4832.520131,1287.479869,5129,1.910397242,2.481935409
Colombia,21/02/2022,27/02/2022,8,2022,51874028,5456,587,4827.686798,628.3132022,4869,1.131587468,1.211228868
Colombia,28/02/2022,6/03/2022,9,2022,51874028,5195,398,4836.829775,358.1702247,4797,0.767243292,0.690461563
Colombia,7/03/2022,13/03/2022,10,2022,51874028,5076,206,4877.429775,198.5702247,4870,0.397115875,0.382793148
Colombia,14/03/2022,20/03/2022,11,2022,51874028,4972,155,4915.029775,56.97022472,4817,0.298800779,0.109824178
Colombia,21/03/2022,27/03/2022,12,2022,51874028,4972,121,4860.429775,111.5702247,4851,0.233257383,0.215079162
Colombia,28/03/2022,3/04/2022,13,2022,51874028,4888,87,4875.829775,12.17022472,4801,0.167713986,0.023461114
Colombia,4/04/2022,10/04/2022,14,2022,51874028,4917,59,4847.629775,69.37022472,4858,0.113737071,0.13372824
Colombia,11/04/2022,17/04/2022,15,2022,51874028,4784,30,4828.029775,-44.02977528,4754,0.057832409,-0.084878266
Colombia,18/04/2022,24/04/2022,16,2022,51874028,4994,29,4829.429775,164.5702247,4965,0.055904662,0.317249751
Colombia,25/04/2022,1/05/2022,17,2022,51874028,4940,19,4834.629775,105.3702247,4921,0.036627192,0.203127131
Colombia,2/05/2022,8/05/2022,18,2022,51874028,5180,12,4898.629775,281.3702247,5168,0.023132964,0.542410597
Colombia,9/05/2022,15/05/2022,19,2022,51874028,5129,12,4936.829775,192.1702247,5117,0.023132964,0.370455567
Colombia,16/05/2022,22/05/2022,20,2022,51874028,5118,12,5084.629775,33.37022472,5106,0.023132964,0.064329349
Colombia,23/05/2022,29/05/2022,21,2022,51874028,5167,21,5043.229775,123.7702247,5146,0.040482686,0.238597675
Colombia,30/05/2022,5/06/2022,22,2022,51874028,5302,13,5051.829775,250.1702247,5289,0.025060711,0.482264891
Colombia,6/06/2022,12/06/2022,23,2022,51874028,5348,27,5108.629775,239.3702247,5321,0.052049168,0.461445224
Colombia,13/06/2022,19/06/2022,24,2022,51874028,5394,24,5074.429775,319.5702247,5370,0.046265927,0.616050531
Colombia,20/06/2022,26/06/2022,25,2022,51874028,5419,52,5118.629775,300.3702247,5367,0.100242842,0.579037789
Colombia,27/06/2022,3/07/2022,26,2022,51874028,5892,100,5161.629775,730.3702247,5792,0.192774696,1.407968983
Colombia,4/07/2022,10/07/2022,27,2022,51874028,5960,132,5124.829775,835.1702247,5828,0.254462599,1.609996865
Colombia,11/07/2022,17/07/2022,28,2022,51874028,5967,163,5108.629775,858.3702247,5804,0.314222755,1.654720595
Colombia,18/07/2022,24/07/2022,29,2022,51874028,5443,238,5007.429775,435.5702247,5205,0.458803777,0.839669178
Colombia,25/07/2022,31/07/2022,30,2022,51874028,5473,242,4886.629775,586.3702247,5231,0.466514765,1.130373421
Colombia,1/08/2022,7/08/2022,31,2022,51874028,5301,230,4924.629775,376.3702247,5071,0.443381802,0.725546558
Colombia,8/08/2022,14/08/2022,32,2022,51874028,5271,212,5004.429775,266.5702247,5059,0.408682356,0.513879941
Colombia,15/08/2022,21/08/2022,33,2022,51874028,5065,119,4963.229775,101.7702247,4946,0.229401889,0.196187242
Colombia,22/08/2022,28/08/2022,34,2022,51874028,5182,113,4897.629775,284.3702247,5069,0.217835407,0.548193837
Colombia,29/08/2022,4/09/2022,35,2022,51874028,5225,127,4917.829775,307.1702247,5098,0.244823864,0.592146468
Colombia,5/09/2022,11/09/2022,36,2022,51874028,5147,62,4910.629775,236.3702247,5085,0.119520312,0.455661983
Colombia,12/09/2022,18/09/2022,37,2022,51874028,4894,38,4875.829775,18.17022472,4856,0.073254385,0.035027596
Colombia,19/09/2022,25/09/2022,38,2022,51874028,4891,23,4936.229775,-45.22977528,4868,0.04433818,-0.087191562
Colombia,26/09/2022,2/10/2022,39,2022,51874028,4871,25,4820.029775,50.97022472,4846,0.048193674,0.098257696
Colombia,3/10/2022,9/10/2022,40,2022,51874028,4986,13,4870.429775,115.5702247,4973,0.025060711,0.22279015
Colombia,10/10/2022,16/10/2022,41,2022,51874028,5045,13,4904.429775,140.5702247,5032,0.025060711,0.270983824
Colombia,17/10/2022,23/10/2022,42,2022,51874028,5115,7,4887.829775,227.1702247,5108,0.013494229,0.437926711
Colombia,24/10/2022,30/10/2022,43,2022,51874028,4992,10,4808.829775,183.1702247,4982,0.01927747,0.353105845
Colombia,31/10/2022,6/11/2022,44,2022,51874028,5000,13,4922.629775,77.37022472,4987,0.025060711,0.149150216
Colombia,7/11/2022,13/11/2022,45,2022,51874028,4948,12,4940.429775,7.570224719,4936,0.023132964,0.014593478
Colombia,14/11/2022,20/11/2022,46,2022,51874028,5040,19,4948.829775,91.17022472,5021,0.036627192,0.175753124
Colombia,21/11/2022,27/11/2022,47,2022,51874028,5314,0,4979.229775,334.7702247,5314,0,0.645352284
Colombia,28/11/2022,4/12/2022,48,2022,51874028,5233,0,5018.429775,214.5702247,5233,0,0.413637099
Colombia,5/12/2022,11/12/2022,49,2022,51874028,5383,0,5153.429775,229.5702247,5383,0,0.442553304
Colombia,12/12/2022,18/12/2022,50,2022,51874028,5391,0,5154.429775,236.5702247,5391,0,0.456047533
Colombia,19/12/2022,25/12/2022,51,2022,51874028,5561,0,5179.229775,381.7702247,5561,0,0.735956392
Colombia,26/12/2022,1/01/2023,52,2022,51874028,5727,0,5341.229775,385.7702247,5727,0,0.74366738
Costa Rica,1/01/2020,31/01/2020,1,2020,5180836,2160,0,2207.07894,-47.07894013,2160,0,-0.908713191
Costa Rica,1/02/2020,29/02/2020,2,2020,5180836,1914,0,1914.934254,-0.934254281,1914,0,-0.018032887
Costa Rica,1/03/2020,31/03/2020,3,2020,5180836,2003,2,2067.694728,-64.69472815,2001,0.038603808,-1.248731443
Costa Rica,1/04/2020,30/04/2020,4,2020,5180836,1881,4,2021.64006,-140.6400595,1877,0.077207617,-2.714620951
Costa Rica,1/05/2020,31/05/2020,5,2020,5180836,1862,4,2100.494728,-238.4947282,1858,0.077207617,-4.603402388
Costa Rica,1/06/2020,30/06/2020,6,2020,5180836,1857,6,2099.24006,-242.2400595,1851,0.115811425,-4.675694415
Costa Rica,1/07/2020,31/07/2020,7,2020,5180836,2059,134,2096.094728,-37.09472815,1925,2.586455159,-0.715998888
Costa Rica,1/08/2020,31/08/2020,8,2020,5180836,2273,286,2116.494728,156.5052718,1987,5.520344593,3.02084976
Costa Rica,1/09/2020,30/09/2020,9,2020,5180836,2536,468,2060.64006,475.3599405,2068,9.033291152,9.175352018
Costa Rica,1/10/2020,31/10/2020,10,2020,5180836,2467,481,2147.694728,319.3052718,1986,9.284215906,6.163199759
Costa Rica,1/11/2020,30/11/2020,11,2020,5180836,2300,341,2142.44006,157.5599405,1959,6.581949322,3.041206873
Costa Rica,1/12/2020,31/12/2020,12,2020,5180836,2897,459,2340.894728,556.1052718,2438,8.859574015,10.73389067
Costa Rica,1/01/2021,31/01/2021,1,2021,5180836,2678,419,2271.710516,406.2894838,2259,8.087497848,7.842160683
Costa Rica,1/02/2021,28/02/2021,2,2021,5180836,2076,196,1907.278946,168.721054,1880,3.783173218,3.256637616
Costa Rica,1/03/2021,31/03/2021,3,2021,5180836,2274,157,2132.326304,141.6736958,2117,3.030398955,2.7345721
Costa Rica,1/04/2021,30/04/2021,4,2021,5180836,2315,274,2084.186746,230.813254,2041,5.288721743,4.45513531
Costa Rica,1/05/2021,31/05/2021,5,2021,5180836,3024,810,2165.126304,858.8736958,2214,15.63454238,16.57789777
Costa Rica,1/06/2021,30/06/2021,6,2021,5180836,2634,626,2161.786746,472.213254,2008,12.08299201,9.114614977
Costa Rica,1/07/2021,31/07/2021,7,2021,5180836,2487,363,2160.726304,326.2736958,2124,7.006591214,6.29770361
Costa Rica,1/08/2021,31/08/2021,8,2021,5180836,2743,476,2181.126304,561.8736958,2267,9.187706386,10.84523223
Costa Rica,1/09/2021,30/09/2021,9,2021,5180836,3170,880,2123.186746,1046.813254,2290,16.98567567,20.20548911
Costa Rica,1/10/2021,31/10/2021,10,2021,5180836,2960,643,2212.326304,747.6736958,2317,12.41112438,14.43152603
Costa Rica,1/11/2021,30/11/2021,11,2021,5180836,2363,270,2204.986746,158.013254,2093,5.211514126,3.049956686
Costa Rica,1/12/2021,31/12/2021,12,2021,5180836,2369,54,2405.526304,-36.5263042,2315,1.042302825,-0.705027223
Costa Rica,1/01/2022,31/01/2022,1,2022,5180836,2498,222,2336.342092,161.6579078,2276,4.285022726,3.120305444
Costa Rica,1/02/2022,28/02/2022,2,2022,5180836,2494,462,1965.655853,528.3441466,2032,8.917479727,10.19804809
Costa Rica,1/03/2022,31/03/2022,3,2022,5180836,2411,263,2196.95788,214.0421197,2148,5.076400797,4.131420484
Costa Rica,1/04/2022,30/04/2022,4,2022,5180836,2135,105,2146.733433,-11.7334325,2030,2.026699938,-0.22647759
Costa Rica,1/05/2022,31/05/2022,5,2022,5180836,2493,90,2229.75788,263.2421197,2403,1.737171375,5.081074169
Costa Rica,1/06/2022,30/06/2022,6,2022,5180836,2477,30,2224.333433,252.6665675,2447,0.579057125,4.876945873
Costa Rica,1/07/2022,31/07/2022,7,2022,5180836,2571,195,2225.35788,345.6421197,2376,3.763871313,6.671551073
Costa Rica,1/08/2022,31/08/2022,8,2022,5180836,2393,136,2245.75788,147.2421197,2257,2.625058967,2.842053285
Costa Rica,1/09/2022,30/09/2022,9,2022,5180836,2337,114,2185.733433,151.2665675,2223,2.200417076,2.91973279
Costa Rica,1/10/2022,31/10/2022,10,2022,5180836,2297,24,2276.95788,20.04211975,2273,0.4632457,0.386851075
Costa Rica,1/11/2022,30/11/2022,11,2022,5180836,2295,48,2267.533433,27.4665675,2247,0.9264914,0.530157054
Costa Rica,1/12/2022,31/12/2022,12,2022,5180836,2530,34,2470.15788,59.84211975,2496,0.656264742,1.155066861
Denmark,30/12/2019,5/01/2020,1,2020,5882259,1117,0,1138.569054,-21.56905431,1117,0,-0.366679779
Denmark,6/01/2020,12/01/2020,2,2020,5882259,1150,0,1138.735721,11.26427903,1150,0,0.191495802
Denmark,13/01/2020,19/01/2020,3,2020,5882259,1071,0,1115.069054,-44.06905431,1071,0,-0.749185888
Denmark,20/01/2020,26/01/2020,4,2020,5882259,1033,0,1106.735721,-73.73572097,1033,0,-1.253527275
Denmark,27/01/2020,2/02/2020,5,2020,5882259,1094,0,1157.902388,-63.90238764,1094,0,-1.086357939
Denmark,3/02/2020,9/02/2020,6,2020,5882259,1079,0,1146.735721,-67.73572097,1079,0,-1.151525646
Denmark,10/02/2020,16/02/2020,7,2020,5882259,1059,0,1167.235721,-108.235721,1059,0,-1.840036642
Denmark,17/02/2020,23/02/2020,8,2020,5882259,1034,0,1153.735721,-119.735721,1034,0,-2.035539764
Denmark,24/02/2020,1/03/2020,9,2020,5882259,1025,0,1203.882865,-178.8828652,1025,0,-3.041057274
Denmark,2/03/2020,8/03/2020,10,2020,5882259,1061,0,1191.082865,-130.0828652,1061,0,-2.211444025
Denmark,9/03/2020,15/03/2020,11,2020,5882259,1066,2,1179.682865,-113.6828652,1064,0.034000543,-1.932639572
Denmark,16/03/2020,22/03/2020,12,2020,5882259,1140,11,1143.682865,-3.682865169,1129,0.187002986,-0.062609708
Denmark,23/03/2020,29/03/2020,13,2020,5882259,1112,59,1106.682865,5.317134831,1053,1.003016018,0.090392736
Denmark,30/03/2020,5/04/2020,14,2020,5882259,1156,107,1077.082865,78.91713483,1049,1.81902905,1.341612718
Denmark,6/04/2020,12/04/2020,15,2020,5882259,1143,94,1090.082865,52.91713483,1049,1.59802552,0.899605659
Denmark,13/04/2020,19/04/2020,16,2020,5882259,1078,82,1046.882865,31.11713483,996,1.394022263,0.52899974
Denmark,20/04/2020,26/04/2020,17,2020,5882259,1086,67,1004.682865,81.31713483,1019,1.13901819,1.382413369
Denmark,27/04/2020,3/05/2020,18,2020,5882259,1048,62,1056.282865,-8.282865169,986,1.054016833,-0.140810957
Denmark,4/05/2020,10/05/2020,19,2020,5882259,1027,45,1035.282865,-8.282865169,982,0.765012217,-0.140810957
Denmark,11/05/2020,17/05/2020,20,2020,5882259,951,24,994.2828652,-43.28286517,927,0.408006516,-0.735820459
Denmark,18/05/2020,24/05/2020,21,2020,5882259,994,15,989.6828652,4.317134831,979,0.255004072,0.073392464
Denmark,25/05/2020,31/05/2020,22,2020,5882259,968,12,990.6828652,-22.68286517,956,0.204003258,-0.385614866
Denmark,1/06/2020,7/06/2020,23,2020,5882259,962,15,992.8828652,-30.88286517,947,0.255004072,-0.525017092
Denmark,8/06/2020,14/06/2020,24,2020,5882259,1000,8,995.4828652,4.517134831,992,0.136002172,0.076792519
Denmark,15/06/2020,21/06/2020,25,2020,5882259,948,3,991.2828652,-43.28286517,945,0.051000814,-0.735820459
Denmark,22/06/2020,28/06/2020,26,2020,5882259,984,4,951.2828652,32.71713483,980,0.068001086,0.556200175
Denmark,29/06/2020,5/07/2020,27,2020,5882259,996,2,964.0828652,31.91713483,994,0.034000543,0.542599957
Denmark,6/07/2020,12/07/2020,28,2020,5882259,957,3,964.2828652,-7.282865169,954,0.051000814,-0.123810685
Denmark,13/07/2020,19/07/2020,29,2020,5882259,1026,2,979.4828652,46.51713483,1024,0.034000543,0.790803921
Denmark,20/07/2020,26/07/2020,30,2020,5882259,944,2,1000.682865,-56.68286517,942,0.034000543,-0.963624097
Denmark,27/07/2020,2/08/2020,31,2020,5882259,983,2,987.2828652,-4.282865169,981,0.034000543,-0.072809871
Denmark,3/08/2020,9/08/2020,32,2020,5882259,957,2,977.8828652,-20.88286517,955,0.034000543,-0.355014377
Denmark,10/08/2020,16/08/2020,33,2020,5882259,993,4,965.6828652,27.31713483,989,0.068001086,0.464398709
Denmark,17/08/2020,23/08/2020,34,2020,5882259,995,1,990.6828652,4.317134831,994,0.017000271,0.073392464
Denmark,24/08/2020,30/08/2020,35,2020,5882259,953,2,962.4828652,-9.482865169,951,0.034000543,-0.161211282
Denmark,31/08/2020,6/09/2020,36,2020,5882259,985,3,963.4828652,21.51713483,982,0.051000814,0.365797134
Denmark,7/09/2020,13/09/2020,37,2020,5882259,984,4,971.6828652,12.31713483,980,0.068001086,0.209394636
Denmark,14/09/2020,20/09/2020,38,2020,5882259,1082,7,986.6828652,95.31713483,1075,0.1190019,1.62041717
Denmark,21/09/2020,27/09/2020,39,2020,5882259,974,11,1000.482865,-26.48286517,963,0.187002986,-0.450215898
Denmark,28/09/2020,4/10/2020,40,2020,5882259,996,9,991.8828652,4.117134831,987,0.153002443,0.06999241
Denmark,5/10/2020,11/10/2020,41,2020,5882259,938,11,1013.282865,-75.28286517,927,0.187002986,-1.279829147
Denmark,12/10/2020,18/10/2020,42,2020,5882259,1008,11,1004.282865,3.717134831,997,0.187002986,0.063192301
Denmark,19/10/2020,25/10/2020,43,2020,5882259,1096,22,1005.282865,90.71713483,1074,0.374005973,1.542215921
Denmark,26/10/2020,1/11/2020,44,2020,5882259,979,21,1008.082865,-29.08286517,958,0.357005701,-0.494416604
Denmark,2/11/2020,8/11/2020,45,2020,5882259,1026,20,1017.882865,8.117134831,1006,0.34000543,0.137993496
Denmark,9/11/2020,15/11/2020,46,2020,5882259,1097,17,1039.682865,57.31713483,1080,0.289004615,0.974406853
Denmark,16/11/2020,22/11/2020,47,2020,5882259,1082,24,1040.682865,41.31713483,1058,0.408006516,0.70240251
Denmark,23/11/2020,29/11/2020,48,2020,5882259,1097,45,1063.282865,33.71713483,1052,0.765012217,0.573200446
Denmark,30/11/2020,6/12/2020,49,2020,5882259,1105,56,1102.282865,2.717134831,1049,0.952015204,0.04619203
Denmark,7/12/2020,13/12/2020,50,2020,5882259,1095,56,1092.082865,2.917134831,1039,0.952015204,0.049592084
Denmark,14/12/2020,20/12/2020,51,2020,5882259,1273,94,1077.482865,195.5171348,1179,1.59802552,3.323844374
Denmark,21/12/2020,27/12/2020,52,2020,5882259,1212,139,1085.682865,126.3171348,1073,2.363037738,2.147425587
Denmark,28/12/2020,3/01/2021,53,2020,5882259,1259,200,1075.036517,183.9634831,1059,3.400054299,3.127429159
Denmark,4/01/2021,10/01/2021,1,2021,5882259,1234,196,1145.730009,88.26999064,1038,3.332053213,1.500613806
Denmark,11/01/2021,17/01/2021,2,2021,5882259,1213,205,1145.896676,67.10332397,1008,3.485055656,1.140774726
Denmark,18/01/2021,24/01/2021,3,2021,5882259,1270,208,1122.230009,147.7699906,1062,3.536056471,2.51212996
Denmark,25/01/2021,31/01/2021,4,2021,5882259,1218,142,1113.896676,104.103324,1076,2.414038552,1.769784771
Denmark,1/02/2021,7/02/2021,5,2021,5882259,1206,91,1165.063343,40.9366573,1115,1.547024706,0.695934288
Denmark,8/02/2021,14/02/2021,6,2021,5882259,1114,76,1153.896676,-39.89667603,1038,1.292020634,-0.678254324
Denmark,15/02/2021,21/02/2021,7,2021,5882259,1062,46,1174.396676,-112.396676,1016,0.782012489,-1.910774008
Denmark,22/02/2021,28/02/2021,8,2021,5882259,970,23,1160.896676,-190.896676,947,0.391006244,-3.24529532
Denmark,1/03/2021,7/03/2021,9,2021,5882259,974,18,1211.04382,-237.0438202,956,0.306004887,-4.0298093
Denmark,8/03/2021,14/03/2021,10,2021,5882259,1052,12,1198.24382,-146.2438202,1040,0.204003258,-2.486184648
Denmark,15/03/2021,21/03/2021,11,2021,5882259,968,9,1186.84382,-218.8438202,959,0.153002443,-3.720404359
